Original Header:
Sensor Name: MAX30100
Cow ID: 129
I2CAddress: 0x57
Sampling frequency: 25 Hz
Data Format: 
	IR_0, RED_0, T_0, t0
	IR_1, RED_1, T_1, t1
	...
	...
	...
	IR_n, RED_n, T_n, tn
	Where IR is the MAX30100's infared count expressed as an unsigned short. (16-bit) RED is the MAX30100's RED count expressed as an unsigned short. T is the MAX30100's temperature expressed as a 32-bit float. The value is in degrees C. t is the time that the data point was taken in seconds, from the epoch. It is a double precision float. (64-bit) Each data point consists of this 3 value plus a timestamp, sequentially written to file. 
!@#

CSV Header:
The time is in seconds, subtracting off the startTime.
!@#
7236, 8196, 26.2, 27.727081
7248, 8200, 26.2, 27.767029
7260, 8192, 26.2, 27.807098
7244, 8192, 25.7, 27.852691
7252, 8200, 25.7, 27.887359
7268, 8204, 25.7, 27.927337
7236, 8188, 25.7, 27.967285
7252, 8164, 25.7, 28.007110
7248, 8204, 25.7, 28.047149
7268, 8208, 25.7, 28.087097
7240, 8192, 25.7, 28.127258
7244, 8176, 25.7, 28.167206
7252, 8196, 25.7, 28.207092
7264, 8196, 25.7, 28.247131
7248, 8196, 25.7, 28.287048
7252, 8188, 25.7, 28.327179
7256, 8204, 25.7, 28.367035
7248, 8208, 25.7, 28.407440
7248, 8184, 25.7, 28.447204
7236, 8176, 25.7, 28.487030
7272, 8188, 25.7, 28.527069
7264, 8204, 25.7, 28.567138
7244, 8196, 25.7, 28.607208
7256, 8188, 25.7, 28.647094
7256, 8192, 25.7, 28.687134
7256, 8184, 25.7, 28.727142
7252, 8184, 25.7, 28.767029
7244, 8188, 25.7, 28.807098
7260, 8188, 26.3, 28.852447
7244, 8196, 26.3, 28.887054
7244, 8184, 26.3, 28.927032
7256, 8200, 26.3, 28.967407
7264, 8196, 26.3, 29.063293
7244, 8180, 26.3, 29.093658
7260, 8192, 26.3, 29.133941
7248, 8192, 26.3, 29.173797
7260, 8184, 26.3, 29.214721
7252, 8176, 26.3, 29.253753
7248, 8172, 26.3, 29.294067
7268, 8200, 26.3, 29.333679
7236, 8184, 26.3, 29.373718
7228, 8180, 26.3, 29.413696
7256, 8196, 26.3, 29.453888
7256, 8192, 26.3, 29.493622
7236, 8164, 26.3, 29.533813
7256, 8180, 26.3, 29.573700
7248, 8192, 26.3, 29.614197
7240, 8184, 26.3, 29.653778
7244, 8172, 26.3, 29.693725
7232, 8188, 26.3, 29.733917
7236, 8168, 26.3, 29.773712
7260, 8192, 26.3, 29.813659
7252, 8204, 26.3, 29.853759
7240, 8172, 26.5, 29.899566
7240, 8168, 26.5, 29.933716
7256, 8200, 26.5, 29.973755
7260, 8184, 26.5, 30.013824
7240, 8180, 26.5, 30.053650
7244, 8172, 26.5, 30.093658
7264, 8192, 26.5, 30.133911
7252, 8192, 26.5, 30.173706
7244, 8180, 26.5, 30.214508
7248, 8192, 26.5, 30.254150
7256, 8200, 26.5, 30.293976
7236, 8168, 26.5, 30.333862
7232, 8172, 26.5, 30.373993
7272, 8200, 26.5, 30.413666
7252, 8184, 26.5, 30.453918
7236, 8180, 26.5, 30.493744
7232, 8168, 26.5, 30.533691
7252, 8196, 26.5, 30.573730
7244, 8188, 26.5, 30.613830
7244, 8176, 26.5, 30.653656
7252, 8180, 26.5, 30.693725
7248, 8192, 26.5, 30.734131
7236, 8184, 26.5, 30.773987
7244, 8172, 26.5, 30.813751
7256, 8184, 26.5, 30.853912
7268, 8188, 25.9, 30.899322
7240, 8184, 25.9, 30.933716
7248, 8168, 25.9, 30.973724
7256, 8188, 25.9, 31.013733
7248, 8180, 25.9, 31.053650
7248, 8184, 25.9, 31.093658
7244, 8192, 25.9, 31.133728
7248, 8188, 25.9, 31.173675
7240, 8180, 25.9, 31.219085
7248, 8184, 25.9, 31.253998
7252, 8192, 25.9, 31.293976
7228, 8188, 25.9, 31.333832
7236, 8176, 25.9, 31.373718
7260, 8188, 25.9, 31.414093
7244, 8184, 25.9, 31.453857
7244, 8168, 25.9, 31.493683
7244, 8176, 25.9, 31.533691
7244, 8180, 25.9, 31.573822
7256, 8184, 25.9, 31.613861
7232, 8188, 25.9, 31.653717
7248, 8176, 25.9, 31.693725
7252, 8184, 25.9, 31.733917
7232, 8184, 25.9, 31.773803
7240, 8184, 25.9, 31.813720
7252, 8200, 25.9, 31.853790
7252, 8188, 25.9, 31.899505
7240, 8160, 25.9, 31.933624
7236, 8188, 25.9, 31.973755
7256, 8196, 25.9, 32.013824
7240, 8180, 25.9, 32.053894
7244, 8184, 25.9, 32.094024
7240, 8192, 25.9, 32.133758
7240, 8176, 25.9, 32.173706
7256, 8184, 25.9, 32.214996
7232, 8188, 25.9, 32.253814
7228, 8168, 25.9, 32.293823
7244, 8188, 25.9, 32.333679
7236, 8192, 25.9, 32.373779
7256, 8176, 25.9, 32.413696
7244, 8184, 25.9, 32.453674
7264, 8176, 25.9, 32.493957
7236, 8176, 25.9, 32.533630
7240, 8172, 25.9, 32.573852
7248, 8192, 25.9, 32.613983
7248, 8192, 25.9, 32.653717
7232, 8168, 25.9, 32.693664
7256, 8188, 25.9, 32.733734
7256, 8192, 25.9, 32.773620
7232, 8156, 25.9, 32.813751
7248, 8180, 25.9, 32.853821
7248, 8204, 26.3, 32.899322
7244, 8180, 26.3, 32.933990
7240, 8168, 26.3, 32.973694
7244, 8188, 26.3, 33.013824
7236, 8180, 26.3, 33.053955
7252, 8176, 26.3, 33.094055
7240, 8180, 26.3, 33.134094
7232, 8172, 26.3, 33.173797
7260, 8192, 26.3, 33.214813
7236, 8168, 26.3, 33.253753
7240, 8176, 26.3, 33.293701
7240, 8184, 26.3, 33.333862
7236, 8176, 26.3, 33.373749
7236, 8176, 26.3, 33.413788
7244, 8192, 26.3, 33.453766
7256, 8188, 26.3, 33.493683
7220, 8156, 26.3, 33.533722
7232, 8168, 26.3, 33.573791
7256, 8192, 26.3, 33.613800
7240, 8176, 26.3, 33.653686
7228, 8176, 26.3, 33.693664
7252, 8196, 26.3, 33.733642
7240, 8192, 26.3, 33.773651
7224, 8164, 26.3, 33.813781
7240, 8168, 26.3, 33.853729
7248, 8188, 26.3, 33.899475
7224, 8180, 26.3, 33.933624
7228, 8156, 26.3, 34.162201
7252, 8200, 26.3, 34.202240
7252, 8176, 26.3, 34.242370
7240, 8180, 26.3, 34.282837
7228, 8176, 26.3, 34.322204
7252, 8184, 26.3, 34.362243
7236, 8188, 26.3, 34.402221
7224, 8180, 26.3, 34.442444
7228, 8168, 26.3, 34.482177
7252, 8180, 26.3, 34.522247
7232, 8176, 26.3, 34.562591
7224, 8160, 26.3, 34.602264
7236, 8184, 26.3, 34.642456
7252, 8192, 26.3, 34.682251
7220, 8172, 26.3, 34.722351
7228, 8184, 26.3, 34.762359
7240, 8188, 26.3, 34.802246
7252, 8192, 26.3, 34.842224
7224, 8164, 26.3, 34.882232
7236, 8160, 26.3, 34.922180
7252, 8180, 26.3, 34.962372
7232, 8180, 26.3, 35.002411
7232, 8180, 26.3, 35.042267
7240, 8184, 26.5, 35.089233
7244, 8168, 26.5, 35.122375
7232, 8172, 26.5, 35.162231
7236, 8160, 26.5, 35.202362
7232, 8164, 26.5, 35.242218
7252, 8192, 26.5, 35.282684
7228, 8176, 26.5, 35.322235
7236, 8164, 26.5, 35.362549
7264, 8180, 26.5, 35.402282
7252, 8180, 26.5, 35.442260
7228, 8180, 26.5, 35.482238
7236, 8172, 26.5, 35.522247
7248, 8184, 26.5, 35.562286
7244, 8188, 26.5, 35.602234
7236, 8160, 26.5, 35.642242
7236, 8176, 26.5, 35.682281
7240, 8168, 26.5, 35.722198
7232, 8168, 26.5, 35.762237
7244, 8184, 26.5, 35.802368
7224, 8168, 26.5, 35.842285
7240, 8176, 26.5, 35.882263
7244, 8184, 26.5, 35.922363
7228, 8160, 26.5, 35.962188
7256, 8180, 26.5, 36.002228
7240, 8184, 26.5, 36.042175
7244, 8176, 26.1, 36.088928
7232, 8176, 26.1, 36.122223
7236, 8168, 26.1, 36.162231
7240, 8168, 26.1, 36.202240
7240, 8164, 26.1, 36.242309
7232, 8172, 26.1, 36.282440
7240, 8180, 26.1, 36.322265
7236, 8184, 26.1, 36.362457
7216, 8156, 26.1, 36.402252
7232, 8184, 26.1, 36.442230
7252, 8180, 26.1, 36.482238
7232, 8180, 26.1, 36.522461
7236, 8164, 26.1, 36.562286
7244, 8184, 26.1, 36.602295
7248, 8184, 26.1, 36.642242
7236, 8160, 26.1, 36.682403
7244, 8172, 26.1, 36.722198
7236, 8180, 26.1, 36.762451
7236, 8168, 26.1, 36.802307
7228, 8160, 26.1, 36.842499
7240, 8172, 26.1, 36.882477
7232, 8192, 26.1, 36.922271
7232, 8160, 26.1, 36.962372
7240, 8168, 26.1, 37.002472
7244, 8192, 26.1, 37.042297
7236, 8180, 26.4, 37.088867
7236, 8148, 26.4, 37.122528
7264, 8184, 26.4, 37.162292
7244, 8180, 26.4, 37.202270
7228, 8156, 26.4, 37.242187
7232, 8160, 26.4, 37.282470
7252, 8184, 26.4, 37.322326
7248, 8172, 26.4, 37.362274
7216, 8160, 26.4, 37.402160
7240, 8160, 26.4, 37.442291
7256, 8192, 26.4, 37.482361
7228, 8164, 26.4, 37.522247
7220, 8160, 26.4, 37.562286
7240, 8188, 26.4, 37.602203
7224, 8172, 26.4, 37.642364
7224, 8164, 26.4, 37.682190
7236, 8172, 26.4, 37.722290
7236, 8176, 26.4, 37.762237
7216, 8164, 26.4, 37.802215
7232, 8164, 26.4, 37.842254
7248, 8172, 26.4, 37.882293
7244, 8176, 26.4, 37.922241
7232, 8160, 26.4, 37.963714
7240, 8172, 26.4, 38.002533
7256, 8176, 26.4, 38.042328
7240, 8168, 26.4, 38.089081
7220, 8160, 26.4, 38.122192
7244, 8188, 26.4, 38.162231
7240, 8168, 26.4, 38.202179
7220, 8164, 26.4, 38.242248
7244, 8168, 26.4, 38.282593
7240, 8168, 26.4, 38.322509
7236, 8180, 26.4, 38.362335
7236, 8172, 26.4, 38.402313
7220, 8168, 26.4, 38.442230
7228, 8180, 26.4, 38.482269
7224, 8180, 26.4, 38.522400
7228, 8160, 26.4, 38.562286
7236, 8168, 26.4, 38.602264
7236, 8168, 26.4, 38.642181
7228, 8160, 26.4, 38.682220
7236, 8176, 26.4, 38.722351
7224, 8176, 26.4, 38.762237
7240, 8156, 26.4, 38.802185
7232, 8160, 26.4, 38.842193
7236, 8172, 26.4, 38.882141
7236, 8172, 26.4, 38.922271
7240, 8160, 26.4, 38.964386
7240, 8152, 26.4, 39.259674
7240, 8180, 26.4, 39.296142
7232, 8172, 26.8, 39.342956
7216, 8152, 26.8, 39.376373
7232, 8172, 26.8, 39.416198
7224, 8164, 26.8, 39.456146
7236, 8168, 26.8, 39.496277
7236, 8172, 26.8, 39.536377
7232, 8156, 26.8, 39.576202
7240, 8172, 26.8, 39.616394
7244, 8160, 26.8, 39.656128
7216, 8160, 26.8, 39.696167
7232, 8168, 26.8, 39.736297
7248, 8192, 26.8, 39.776153
7232, 8172, 26.8, 39.816162
7228, 8172, 26.8, 39.856170
7224, 8164, 26.8, 39.896270
7236, 8172, 26.8, 39.936187
7228, 8168, 26.8, 39.976196
7224, 8164, 26.8, 40.016144
7216, 8160, 26.8, 40.056244
7232, 8176, 26.8, 40.096191
7240, 8164, 26.8, 40.136139
7228, 8160, 26.8, 40.176239
7240, 8156, 26.8, 40.216186
7232, 8164, 26.8, 40.256439
7236, 8180, 26.8, 40.296203
7236, 8152, 25.5, 40.343414
7216, 8160, 25.5, 40.376312
7232, 8172, 25.5, 40.416137
7232, 8172, 25.5, 40.456360
7224, 8156, 25.5, 40.496216
7244, 8180, 25.5, 40.536224
7232, 8180, 25.5, 40.576141
7208, 8148, 25.5, 40.616333
7244, 8172, 25.5, 40.656219
7252, 8164, 25.5, 40.696319
7232, 8164, 25.5, 40.736206
7228, 8164, 25.5, 40.776336
7248, 8180, 25.5, 40.816192
7236, 8168, 25.5, 40.856262
7220, 8172, 25.5, 40.896179
7224, 8164, 25.5, 40.936432
7240, 8164, 25.5, 40.976257
7224, 8160, 25.5, 41.016205
7212, 8148, 25.5, 41.056213
7228, 8164, 25.5, 41.096191
7236, 8180, 25.5, 41.136413
7224, 8160, 25.5, 41.176117
7236, 8152, 25.5, 41.216430
7248, 8184, 25.5, 41.256195
7244, 8176, 25.5, 41.296142
7216, 8144, 26.1, 41.343017
7236, 8152, 26.1, 41.376220
7252, 8184, 26.1, 41.416229
7216, 8156, 26.1, 41.456238
7236, 8164, 26.1, 41.496399
7236, 8184, 26.1, 41.536163
7240, 8176, 26.1, 41.576416
7220, 8164, 26.1, 41.616211
7236, 8148, 26.1, 41.656158
7248, 8176, 26.1, 41.696136
7236, 8164, 26.1, 41.736603
7232, 8160, 26.1, 41.776214
7236, 8160, 26.1, 41.816192
7244, 8168, 26.1, 41.856231
7220, 8160, 26.1, 41.896240
7240, 8172, 26.1, 41.936218
7240, 8160, 26.1, 41.976135
7224, 8172, 26.1, 42.016144
7236, 8164, 26.1, 42.056152
7236, 8172, 26.1, 42.096191
7224, 8160, 26.1, 42.136261
7244, 8172, 26.1, 42.176147
7244, 8164, 26.1, 42.216217
7220, 8148, 26.1, 42.256195
7240, 8180, 26.1, 42.296203
7224, 8152, 25.4, 42.342926
7232, 8160, 25.4, 42.376159
7240, 8176, 25.4, 42.416443
7224, 8156, 25.4, 42.456268
7224, 8168, 25.4, 42.496155
7232, 8176, 25.4, 42.536255
7224, 8164, 25.4, 42.576202
7216, 8160, 25.4, 42.616180
7232, 8160, 25.4, 42.656311
7232, 8156, 25.4, 42.696197
7228, 8164, 25.4, 42.736389
7244, 8180, 25.4, 42.776184
7220, 8164, 25.4, 42.816253
7220, 8160, 25.4, 42.856323
7228, 8172, 25.4, 42.896362
7224, 8168, 25.4, 42.936340
7240, 8184, 25.4, 42.976257
7236, 8172, 25.4, 43.016235
7224, 8164, 25.4, 43.056183
7220, 8152, 25.4, 43.096252
7220, 8172, 25.4, 43.136139
7224, 8168, 25.4, 43.176147
7232, 8164, 25.4, 43.216186
7228, 8164, 25.4, 43.256134
7228, 8152, 25.4, 43.296142
7232, 8172, 25.6, 43.343109
7224, 8172, 25.6, 43.376343
7220, 8144, 25.6, 43.416443
7236, 8164, 25.6, 43.456146
7232, 8172, 25.6, 43.496277
7212, 8152, 25.6, 43.536255
7232, 8164, 25.6, 43.576202
7224, 8168, 25.6, 43.616211
7220, 8156, 25.6, 43.656189
7216, 8160, 25.6, 43.696136
7232, 8172, 25.6, 43.736145
7224, 8172, 25.6, 43.776153
7224, 8148, 25.6, 43.816406
7236, 8168, 25.6, 43.856201
7252, 8180, 25.6, 43.896606
7216, 8160, 25.6, 43.936187
7236, 8184, 25.6, 44.149536
7236, 8164, 25.6, 44.272003
7216, 8152, 25.6, 44.312561
7232, 8168, 25.6, 44.352295
7224, 8160, 25.6, 44.392334
7212, 8180, 25.6, 44.432220
7228, 8160, 25.6, 44.472595
7228, 8144, 25.6, 44.512603
7228, 8172, 25.6, 44.552307
7240, 8176, 26.0, 44.597961
7228, 8148, 26.0, 44.632141
7236, 8160, 26.0, 44.672180
7240, 8180, 26.0, 44.713379
7220, 8172, 26.0, 44.752472
7216, 8148, 26.0, 44.792206
7236, 8172, 26.0, 44.832306
7220, 8160, 26.0, 44.872131
7228, 8176, 26.0, 44.912109
7228, 8172, 26.0, 44.952240
7212, 8148, 26.0, 44.992248
7228, 8156, 26.0, 45.032226
7224, 8180, 26.0, 45.072174
7232, 8156, 26.0, 45.112335
7232, 8160, 26.0, 45.152130
7228, 8176, 26.0, 45.192138
7228, 8156, 26.0, 45.232269
7216, 8164, 26.0, 45.272155
7220, 8148, 26.0, 45.312256
7236, 8180, 26.0, 45.352203
7232, 8164, 26.0, 45.392090
7220, 8160, 26.0, 45.432220
7224, 8164, 26.0, 45.472137
7240, 8172, 26.0, 45.512176
7232, 8156, 26.0, 45.552154
7220, 8144, 26.9, 45.597686
7236, 8160, 26.9, 45.632171
7232, 8176, 26.9, 45.672241
7212, 8148, 26.9, 45.713623
7228, 8160, 26.9, 45.752228
7224, 8164, 26.9, 45.792267
7232, 8164, 26.9, 45.832184
7220, 8152, 26.9, 45.872192
7232, 8152, 26.9, 45.912231
7220, 8164, 26.9, 45.952209
7228, 8160, 26.9, 45.992553
7224, 8168, 26.9, 46.032287
7212, 8152, 26.9, 46.072174
7220, 8160, 26.9, 46.112243
7224, 8156, 26.9, 46.152160
7232, 8144, 26.9, 46.192169
7220, 8168, 26.9, 46.232300
7216, 8164, 26.9, 46.272155
7216, 8152, 26.9, 46.312195
7232, 8152, 26.9, 46.352356
7220, 8152, 26.9, 46.392181
7228, 8164, 26.9, 46.432129
7220, 8160, 26.9, 46.472503
7212, 8156, 26.9, 46.512176
7236, 8168, 26.9, 46.552185
7236, 8164, 26.0, 46.597503
7224, 8140, 26.0, 46.632385
7228, 8160, 26.0, 46.672180
7228, 8172, 26.0, 46.713653
7220, 8156, 26.0, 46.752228
7212, 8156, 26.0, 46.792206
7228, 8168, 26.0, 46.832245
7232, 8164, 26.0, 46.872314
7212, 8140, 26.0, 46.912140
7240, 8176, 26.0, 46.952148
7220, 8180, 26.0, 46.992248
7212, 8152, 26.0, 47.032196
7224, 8144, 26.0, 47.072143
7228, 8176, 26.0, 47.112213
7224, 8164, 26.0, 47.152191
7220, 8148, 26.0, 47.192260
7220, 8152, 26.0, 47.232269
7228, 8160, 26.0, 47.272125
7212, 8152, 26.0, 47.312164
7216, 8148, 26.0, 47.352173
7224, 8172, 26.0, 47.392303
7224, 8156, 26.0, 47.432220
7216, 8152, 26.0, 47.472229
7216, 8160, 26.0, 47.512146
7244, 8152, 26.0, 47.552307
7228, 8160, 25.7, 47.597564
7212, 8140, 25.7, 47.632232
7228, 8160, 25.7, 47.672210
7232, 8168, 25.7, 47.713470
7196, 8152, 25.7, 47.752380
7232, 8148, 25.7, 47.792236
7236, 8176, 25.7, 47.832245
7224, 8156, 25.7, 47.872131
7200, 8144, 25.7, 47.912231
7240, 8152, 25.7, 47.952209
7224, 8160, 25.7, 47.992340
7204, 8140, 25.7, 48.032318
7216, 8148, 25.7, 48.072265
7220, 8156, 25.7, 48.112213
7224, 8168, 25.7, 48.152099
7196, 8152, 25.7, 48.192077
7224, 8160, 25.7, 48.232361
7212, 8160, 25.7, 48.272247
7208, 8140, 25.7, 48.312225
7228, 8140, 25.7, 48.352234
7236, 8172, 25.7, 48.392242
7224, 8148, 25.7, 48.432312
7212, 8132, 25.7, 48.472168
7220, 8152, 25.7, 48.512359
7228, 8164, 25.7, 48.552185
7216, 8148, 25.8, 48.597717
7216, 8148, 25.8, 48.632110
7224, 8160, 25.8, 48.672394
7236, 8152, 25.8, 48.713379
7220, 8152, 25.8, 48.752350
7212, 8152, 25.8, 48.792358
7240, 8164, 25.8, 48.832306
7216, 8160, 25.8, 48.872192
7216, 8140, 25.8, 48.912201
7236, 8160, 25.8, 48.954193
7224, 8152, 25.8, 49.046325
7216, 8144, 25.8, 49.079925
7224, 8156, 25.8, 49.119964
7224, 8168, 25.8, 49.159973
7220, 8160, 25.8, 49.199951
7220, 8152, 25.8, 49.239959
7216, 8152, 25.8, 49.280029
7216, 8160, 25.8, 49.319916
7220, 8156, 25.8, 49.360107
7208, 8152, 25.8, 49.399933
7220, 8164, 25.8, 49.440002
7224, 8156, 25.8, 49.479889
7216, 8156, 25.8, 49.519958
7220, 8152, 25.8, 49.559967
7216, 8152, 25.8, 49.600036
7216, 8156, 25.7, 49.645538
7220, 8152, 25.7, 49.679962
7220, 8160, 25.7, 49.719970
7232, 8160, 25.7, 49.759979
7216, 8144, 25.7, 49.799896
7224, 8160, 25.7, 49.839996
7224, 8144, 25.7, 49.879974
7220, 8152, 25.7, 49.920013
7224, 8144, 25.7, 49.959961
7212, 8152, 25.7, 49.999908
7228, 8156, 25.7, 50.039856
7208, 8156, 25.7, 50.080139
7212, 8132, 25.7, 50.119934
7244, 8164, 25.7, 50.159973
7216, 8172, 25.7, 50.199890
7216, 8152, 25.7, 50.240143
7204, 8144, 25.7, 50.279907
7228, 8152, 25.7, 50.320129
7212, 8160, 25.7, 50.360107
7220, 8140, 25.7, 50.399994
7228, 8148, 25.7, 50.440063
7232, 8160, 25.7, 50.479919
7196, 8144, 25.7, 50.520050
7220, 8156, 25.7, 50.559936
7244, 8168, 25.7, 50.600097
7216, 8148, 25.8, 50.645355
7212, 8136, 25.8, 50.680023
7220, 8152, 25.8, 50.719940
7216, 8164, 25.8, 50.759887
7224, 8164, 25.8, 50.799988
7220, 8140, 25.8, 50.839966
7212, 8152, 25.8, 50.879974
7232, 8164, 25.8, 50.919922
7208, 8132, 25.8, 50.959961
7224, 8156, 25.8, 50.999939
7232, 8164, 25.8, 51.039947
7224, 8144, 25.8, 51.080078
7208, 8140, 25.8, 51.119934
7228, 8156, 25.8, 51.160125
7224, 8164, 25.8, 51.199951
7212, 8140, 25.8, 51.239990
7208, 8148, 25.8, 51.280304
7224, 8168, 25.8, 51.320007
7212, 8156, 25.8, 51.359863
7200, 8140, 25.8, 51.399963
7216, 8156, 25.8, 51.439911
7224, 8152, 25.8, 51.479980
7196, 8128, 25.8, 51.519989
7204, 8148, 25.8, 51.559997
7220, 8160, 25.8, 51.599945
7216, 8140, 26.9, 51.645324
7220, 8144, 26.9, 51.679962
7224, 8160, 26.9, 51.720001
7216, 8144, 26.9, 51.759918
7212, 8140, 26.9, 51.800140
7208, 8144, 26.9, 51.840210
7216, 8160, 26.9, 51.880005
7220, 8156, 26.9, 51.920074
7216, 8156, 26.9, 51.959991
7212, 8132, 26.9, 51.999939
7232, 8156, 26.9, 52.040222
7216, 8148, 26.9, 52.079986
7208, 8136, 26.9, 52.119964
7220, 8152, 26.9, 52.160003
7212, 8164, 26.9, 52.199951
7220, 8152, 26.9, 52.240143
7204, 8152, 26.9, 52.280029
7224, 8148, 26.9, 52.320068
7228, 8156, 26.9, 52.360016
7212, 8160, 26.9, 52.399933
7220, 8152, 26.9, 52.439941
7220, 8168, 26.9, 52.479919
7208, 8156, 26.9, 52.519958
7228, 8144, 26.9, 52.560089
7216, 8156, 26.9, 52.600006
7220, 8136, 26.5, 52.645202
7220, 8152, 26.5, 52.680176
7220, 8160, 26.5, 52.719970
7204, 8128, 26.5, 52.760193
7216, 8156, 26.5, 52.799926
7208, 8152, 26.5, 52.839996
7204, 8144, 26.5, 52.880005
7220, 8152, 26.5, 52.920074
7208, 8148, 26.5, 52.959991
7204, 8148, 26.5, 52.999939
7224, 8144, 26.5, 53.040283
7212, 8144, 26.5, 53.080047
7220, 8152, 26.5, 53.120178
7212, 8152, 26.5, 53.159973
7212, 8148, 26.5, 53.199981
7224, 8140, 26.5, 53.240204
7212, 8136, 26.5, 53.279968
7192, 8132, 26.5, 53.319977
7220, 8144, 26.5, 53.360016
7204, 8144, 26.5, 53.400024
7196, 8128, 26.5, 53.439972
7228, 8152, 26.5, 53.479980
7220, 8172, 26.5, 53.520141
7200, 8128, 26.5, 53.559967
7208, 8140, 26.5, 53.600128
7240, 8168, 26.7, 53.645202
7208, 8144, 26.7, 53.680206
7196, 8132, 26.7, 53.720001
7208, 8136, 26.7, 53.760254
7212, 8168, 26.7, 53.800018
7208, 8156, 26.7, 53.839966
7200, 8136, 26.7, 53.879944
7224, 8160, 26.7, 53.920013
7228, 8160, 26.7, 53.961883
7204, 8124, 26.7, 54.035583
7216, 8144, 26.7, 54.058410
7228, 8164, 26.7, 54.082092
7212, 8140, 26.7, 54.120178
7204, 8120, 26.7, 54.160064
7232, 8144, 26.7, 54.199951
7216, 8140, 26.7, 54.240051
7212, 8136, 26.7, 54.279968
7208, 8152, 26.7, 54.320129
7216, 8148, 26.7, 54.359924
7216, 8152, 26.7, 54.399963
7184, 8132, 26.7, 54.439941
7224, 8140, 26.7, 54.479919
7220, 8160, 26.7, 54.519928
7188, 8136, 26.7, 54.559997
7212, 8152, 26.7, 54.600006
7200, 8148, 25.8, 54.645599
7204, 8148, 25.8, 54.680053
7200, 8144, 25.8, 54.720184
7216, 8156, 25.8, 54.759979
7220, 8164, 25.8, 54.800049
7208, 8144, 25.8, 54.839935
7212, 8144, 25.8, 54.879974
7228, 8164, 25.8, 54.919922
7216, 8156, 25.8, 54.959930
7204, 8136, 25.8, 54.999908
7204, 8148, 25.8, 55.039978
7212, 8140, 25.8, 55.079986
7204, 8140, 25.8, 55.119903
7208, 8152, 25.8, 55.160095
7208, 8136, 25.8, 55.199920
7216, 8140, 25.8, 55.239929
7208, 8136, 25.8, 55.280060
7204, 8140, 25.8, 55.320038
7200, 8144, 25.8, 55.359955
7204, 8140, 25.8, 55.399963
7200, 8152, 25.8, 55.440002
7204, 8144, 25.8, 55.480255
7220, 8152, 25.8, 55.520050
7200, 8148, 25.8, 55.559967
7208, 8132, 25.8, 55.600006
7212, 8136, 26.3, 55.645416
7204, 8136, 26.3, 55.680084
7212, 8152, 26.3, 55.719940
7208, 8140, 26.3, 55.760101
7224, 8156, 26.3, 55.799865
7224, 8160, 26.3, 55.840088
7216, 8132, 26.3, 55.879944
7212, 8148, 26.3, 55.920044
7212, 8148, 26.3, 55.960083
7212, 8148, 26.3, 55.999908
7212, 8132, 26.3, 56.039917
7204, 8128, 26.3, 56.096893
7216, 8144, 26.3, 56.137939
7200, 8132, 26.3, 56.161468
7208, 8148, 26.3, 56.199920
7208, 8156, 26.3, 56.240051
7208, 8136, 26.3, 56.280121
7200, 8136, 26.3, 56.320282
7204, 8124, 26.3, 56.360016
7204, 8136, 26.3, 56.399933
7208, 8132, 26.3, 56.439972
7200, 8124, 26.3, 56.479889
7216, 8144, 26.3, 56.519928
7212, 8144, 26.3, 56.560058
7200, 8144, 26.3, 56.600006
7208, 8140, 25.9, 56.645263
7212, 8144, 25.9, 56.680206
7208, 8156, 25.9, 56.719940
7220, 8148, 25.9, 56.759948
7208, 8144, 25.9, 56.799926
7224, 8144, 25.9, 56.840149
7208, 8132, 25.9, 56.880005
7208, 8144, 25.9, 56.919922
7212, 8152, 25.9, 56.959991
7216, 8152, 25.9, 56.999939
7192, 8124, 25.9, 57.039978
7188, 8116, 25.9, 57.079925
7212, 8152, 25.9, 57.119934
7208, 8148, 25.9, 57.159942
7188, 8128, 25.9, 57.200103
7200, 8128, 25.9, 57.240143
7208, 8148, 25.9, 57.279999
7200, 8136, 25.9, 57.320068
7208, 8132, 25.9, 57.360168
7204, 8152, 25.9, 57.399933
7208, 8144, 25.9, 57.439941
7200, 8124, 25.9, 57.480041
7208, 8140, 25.9, 57.519928
7216, 8152, 25.9, 57.560028
7204, 8136, 25.9, 57.600006
7200, 8124, 25.8, 57.645508
7228, 8152, 25.8, 57.679901
7216, 8136, 25.8, 57.720062
7196, 8124, 25.8, 57.759918
7196, 8140, 25.8, 57.799957
7212, 8136, 25.8, 57.839966
7192, 8144, 25.8, 57.880188
7200, 8124, 25.8, 57.920013
7216, 8144, 25.8, 57.960113
7200, 8144, 25.8, 57.999969
7184, 8132, 25.8, 58.039978
7196, 8120, 25.8, 58.079925
7212, 8148, 25.8, 58.119934
7212, 8160, 25.8, 58.159973
7200, 8132, 25.8, 58.199920
7208, 8148, 25.8, 58.239929
7192, 8148, 25.8, 58.279968
7196, 8124, 25.8, 58.319916
7208, 8132, 25.8, 58.360046
7208, 8144, 25.8, 58.399933
7204, 8140, 25.8, 58.440033
7188, 8120, 25.8, 58.479889
7204, 8136, 25.8, 58.519928
7228, 8152, 25.8, 58.560089
7192, 8140, 25.8, 58.600036
7200, 8136, 26.1, 58.645569
7204, 8152, 26.1, 58.679992
7208, 8136, 26.1, 58.719970
7196, 8144, 26.1, 58.759979
7208, 8152, 26.1, 58.799957
7200, 8128, 26.1, 58.839996
7192, 8144, 26.1, 58.879974
