Original Header:


CSV Header:

The voltages are now in volts.
The time is in seconds, subtracting off the startTime.
0.078, 73.749390
0.063, 73.752472
0.075, 73.755341
0.068, 73.758270
0.073, 73.759888
0.063, 73.761475
0.065, 73.763031
0.070, 73.764557
0.061, 73.766358
0.065, 73.767914
0.061, 73.769440
0.058, 73.770966
0.063, 73.774567
0.068, 73.777283
0.078, 73.779846
0.073, 73.782807
0.058, 73.785431
0.048, 73.787811
0.056, 73.790863
0.075, 73.793579
0.073, 73.796723
0.063, 73.798370
0.068, 73.799957
0.068, 73.801483
0.061, 73.803009
0.065, 73.804535
0.063, 73.806336
0.063, 73.807923
0.068, 73.809448
0.065, 73.811005
0.070, 73.815308
0.085, 73.817719
0.068, 73.820038
0.075, 73.822998
0.053, 73.825562
0.080, 73.827942
0.078, 73.831024
0.073, 73.835083
0.068, 73.836853
0.063, 73.838440
0.068, 73.840027
0.068, 73.841553
0.061, 73.843109
0.065, 73.844849
0.065, 73.846436
0.068, 73.847992
0.065, 73.849518
0.061, 73.851013
0.061, 73.854553
0.075, 73.857269
0.080, 73.861450
0.043, 73.864441
0.051, 73.867005
0.051, 73.869324
0.085, 73.873230
0.068, 73.876495
0.070, 73.878235
0.068, 73.879852
0.065, 73.881409
0.068, 73.882935
0.061, 73.884461
0.061, 73.886261
0.070, 73.887818
0.065, 73.889374
0.065, 73.890900
0.068, 73.895203
0.078, 73.897644
0.056, 73.899872
0.075, 73.903107
0.058, 73.905792
0.058, 73.908203
0.070, 73.911011
0.078, 73.913971
0.073, 73.917114
0.070, 73.918793
0.065, 73.920349
0.063, 73.921875
0.063, 73.923401
0.068, 73.925202
0.061, 73.926788
0.068, 73.928314
0.068, 73.929840
0.058, 73.931366
0.068, 73.935425
0.073, 73.937866
0.056, 73.940216
0.087, 73.943115
0.053, 73.945740
0.078, 73.947998
0.053, 73.949860
0.068, 73.953888
0.051, 73.956940
0.063, 73.958618
0.061, 73.960205
0.068, 73.961762
0.063, 73.963287
0.070, 73.965088
0.058, 73.966675
0.068, 73.968231
0.068, 73.969757
0.068, 73.971283
0.061, 73.975281
0.075, 73.977722
0.075, 73.980011
0.080, 73.983124
0.051, 73.987854
0.058, 73.991150
0.078, 73.993866
0.075, 73.996979
0.065, 73.998627
0.068, 74.000183
0.065, 74.001740
0.065, 74.003266
0.063, 74.005036
0.063, 74.006622
0.068, 74.008179
0.061, 74.009705
0.063, 74.011231
0.061, 74.015381
0.068, 74.017853
0.070, 74.020172
0.078, 74.023163
0.053, 74.025787
0.056, 74.028198
0.070, 74.031250
0.083, 74.035339
0.073, 74.037079
0.068, 74.038666
0.063, 74.040222
0.068, 74.041779
0.068, 74.043305
0.068, 74.045075
0.070, 74.046631
0.070, 74.048187
0.068, 74.049713
0.068, 74.051239
0.065, 74.053986
0.053, 74.058045
0.048, 74.061340
0.056, 74.063629
0.053, 74.066223
0.080, 74.069183
0.083, 74.071533
0.051, 74.073883
0.070, 74.077637
0.080, 74.081055
0.065, 74.082764
0.061, 74.084381
0.065, 74.086182
0.061, 74.087769
0.058, 74.089325
0.068, 74.090851
0.070, 74.094971
0.073, 74.097473
0.075, 74.099732
0.061, 74.102661
0.073, 74.105316
0.078, 74.107727
0.048, 74.110870
0.075, 74.115265
0.068, 74.117951
0.073, 74.120880
0.065, 74.122498
0.061, 74.124085
0.070, 74.125855
0.065, 74.127442
0.068, 74.128998
0.065, 74.130524
0.065, 74.133148
0.075, 74.136261
0.051, 74.138580
0.092, 74.140900
0.058, 74.143891
0.078, 74.146393
0.078, 74.148712
0.053, 74.152313
0.065, 74.155853
0.065, 74.157562
0.065, 74.159149
0.068, 74.160706
0.061, 74.162232
0.058, 74.163757
0.063, 74.165558
0.061, 74.167114
0.068, 74.168671
0.068, 74.170197
0.065, 74.173035
0.068, 74.176148
0.053, 74.178436
0.056, 74.180847
0.053, 74.183838
0.080, 74.186371
0.085, 74.188721
0.056, 74.192688
0.070, 74.195862
0.065, 74.197571
0.063, 74.199158
0.068, 74.200745
0.061, 74.202301
0.068, 74.203827
0.065, 74.205567
0.070, 74.207123
0.070, 74.208649
0.065, 74.210205
0.070, 74.213074
0.053, 74.216248
0.053, 74.218598
0.078, 74.220917
0.073, 74.223908
0.043, 74.226502
0.048, 74.228760
0.078, 74.232666
0.063, 74.237427
0.065, 74.239166
0.063, 74.240753
0.068, 74.242310
0.068, 74.243836
0.063, 74.245636
0.065, 74.247223
0.065, 74.248779
0.065, 74.250305
0.070, 74.251801
0.063, 74.255524
0.083, 74.257904
0.048, 74.260285
0.061, 74.263275
0.065, 74.265900
0.051, 74.268250
0.056, 74.271301
0.087, 74.275421
0.063, 74.277161
0.063, 74.278748
0.061, 74.280335
0.061, 74.281952
0.058, 74.283478
0.065, 74.285248
0.068, 74.286804
0.065, 74.288361
0.068, 74.289887
0.065, 74.291382
0.065, 74.294922
0.070, 74.297485
0.041, 74.299866
0.065, 74.302826
0.053, 74.305512
0.075, 74.307739
0.063, 74.310700
0.073, 74.313599
0.075, 74.318787
0.063, 74.320526
0.061, 74.322113
0.068, 74.323670
0.061, 74.325440
0.068, 74.326996
0.068, 74.328552
0.068, 74.330078
0.058, 74.331604
0.070, 74.335114
0.051, 74.337555
0.053, 74.339356
0.078, 74.341675
0.080, 74.344910
0.051, 74.347260
0.075, 74.349610
0.080, 74.353485
0.078, 74.356720
0.068, 74.359772
0.061, 74.361481
0.061, 74.364533
0.063, 74.366516
0.065, 74.368103
0.063, 74.369660
0.063, 74.371185
0.070, 74.375153
0.075, 74.377655
0.073, 74.380066
0.058, 74.383118
0.056, 74.385742
0.068, 74.388031
0.051, 74.391022
0.065, 74.393952
0.065, 74.397064
0.068, 74.398712
0.058, 74.400299
0.063, 74.401856
0.061, 74.403381
0.063, 74.405152
0.061, 74.406738
0.065, 74.408264
0.063, 74.409821
0.065, 74.411347
0.068, 74.415375
0.073, 74.417755
0.053, 74.420105
0.078, 74.423065
0.087, 74.425629
0.078, 74.427918
0.051, 74.431305
0.073, 74.435150
0.061, 74.436890
0.061, 74.438507
0.061, 74.440064
0.063, 74.441589
0.063, 74.443115
0.063, 74.444916
0.068, 74.446472
0.063, 74.448029
0.070, 74.449555
0.065, 74.451080
0.063, 74.454529
0.078, 74.457337
0.083, 74.459717
0.075, 74.462647
0.063, 74.465149
0.075, 74.467529
0.061, 74.470520
0.068, 74.473450
0.073, 74.476593
0.065, 74.478241
0.068, 74.479828
0.065, 74.481384
0.063, 74.482910
0.063, 74.486145
0.063, 74.487793
0.068, 74.489350
0.061, 74.490906
0.068, 74.492432
0.073, 74.496246
0.078, 74.498566
0.056, 74.500855
0.075, 74.503815
0.085, 74.506409
0.078, 74.508667
0.058, 74.512238
0.070, 74.515839
0.063, 74.517517
0.068, 74.519135
0.065, 74.520691
0.065, 74.522217
0.063, 74.523743
0.068, 74.525543
0.065, 74.527100
0.070, 74.528656
0.073, 74.530152
0.068, 74.531647
0.065, 74.535217
0.080, 74.537872
0.075, 74.540100
0.080, 74.543060
0.053, 74.545685
0.075, 74.548004
0.073, 74.550964
0.070, 74.553894
0.056, 74.556976
0.068, 74.558655
0.063, 74.560242
0.065, 74.561798
0.058, 74.563355
0.068, 74.565125
0.065, 74.566712
0.056, 74.568237
0.063, 74.569794
0.065, 74.571320
0.061, 74.575165
0.073, 74.577606
0.073, 74.579834
0.070, 74.582794
0.056, 74.585724
0.073, 74.587982
0.053, 74.590943
0.075, 74.593872
0.063, 74.597626
0.065, 74.599335
0.070, 74.600952
0.061, 74.602509
0.070, 74.604035
0.063, 74.605835
0.068, 74.607391
0.073, 74.610504
0.068, 74.612122
0.073, 74.615875
0.073, 74.618225
0.085, 74.620575
0.087, 74.623535
0.058, 74.626160
0.061, 74.628479
0.056, 74.631592
0.070, 74.634277
0.070, 74.637329
0.063, 74.638977
0.068, 74.640534
0.070, 74.642120
0.063, 74.643646
0.070, 74.645386
0.068, 74.646942
0.061, 74.648468
0.061, 74.649994
0.065, 74.651520
0.070, 74.655396
0.048, 74.657837
0.053, 74.660156
0.087, 74.663117
0.065, 74.665772
0.075, 74.668152
0.039, 74.671204
0.080, 74.673889
0.070, 74.677002
0.070, 74.678650
0.063, 74.680237
0.070, 74.681763
0.063, 74.683289
0.061, 74.685089
0.070, 74.686737
0.061, 74.688294
0.070, 74.689819
0.068, 74.691345
0.061, 74.695374
0.073, 74.697815
0.087, 74.700134
0.058, 74.703125
0.056, 74.705780
0.078, 74.708191
0.068, 74.711701
0.078, 74.715790
0.068, 74.717499
0.068, 74.719116
0.061, 74.720673
0.061, 74.722229
0.058, 74.723755
0.063, 74.725525
0.068, 74.727081
0.063, 74.728607
0.065, 74.730133
0.065, 74.733002
0.041, 74.738098
0.078, 74.740509
0.056, 74.742279
0.073, 74.745514
0.075, 74.747894
0.078, 74.750214
0.078, 74.753723
0.065, 74.757416
0.068, 74.759094
0.065, 74.760712
0.063, 74.762268
0.065, 74.763794
0.065, 74.765564
0.061, 74.767151
0.063, 74.768677
0.061, 74.770203
0.070, 74.771698
0.065, 74.775421
0.075, 74.777802
0.075, 74.780213
0.080, 74.782990
0.056, 74.785736
0.078, 74.788025
0.051, 74.791046
0.070, 74.793976
0.068, 74.797119
0.070, 74.798767
0.061, 74.800354
0.065, 74.801911
0.065, 74.803436
0.065, 74.805237
0.068, 74.806793
0.065, 74.808350
0.065, 74.809876
0.068, 74.811371
0.065, 74.815399
0.078, 74.817810
0.056, 74.820160
0.043, 74.822937
0.053, 74.825745
0.070, 74.828003
0.053, 74.830994
0.070, 74.833893
0.070, 74.837006
0.065, 74.838806
0.061, 74.840454
0.070, 74.842011
0.061, 74.843537
0.061, 74.845307
0.058, 74.846893
0.065, 74.848450
0.068, 74.849976
0.068, 74.851471
0.068, 74.855530
0.073, 74.857910
0.078, 74.863190
0.058, 74.865845
0.058, 74.868073
0.056, 74.871338
0.078, 74.874024
0.065, 74.877167
0.068, 74.878784
0.065, 74.880371
0.068, 74.881928
0.058, 74.883484
0.063, 74.885254
0.065, 74.886841
0.061, 74.888458
0.061, 74.889984
0.065, 74.891510
0.063, 74.895569
0.078, 74.897949
0.046, 74.900299
0.058, 74.903259
0.061, 74.905853
0.051, 74.908203
0.080, 74.911255
0.078, 74.915344
0.061, 74.917084
0.061, 74.918701
0.061, 74.920258
0.065, 74.921814
0.063, 74.923309
0.061, 74.925110
0.065, 74.926666
0.070, 74.928223
0.065, 74.929749
0.070, 74.931305
0.063, 74.934967
0.080, 74.937256
0.068, 74.939819
0.075, 74.942627
0.058, 74.945282
0.080, 74.947693
0.046, 74.949463
0.073, 74.953339
0.073, 74.956513
0.065, 74.958191
0.065, 74.959778
0.063, 74.961304
0.068, 74.962860
0.065, 74.964386
0.058, 74.966156
0.058, 74.967713
0.068, 74.969269
0.065, 74.970764
0.063, 74.973236
0.051, 74.976318
0.078, 74.978699
0.053, 74.981079
0.073, 74.986298
0.080, 74.988739
0.078, 74.992371
0.068, 74.995941
0.068, 74.997650
0.058, 74.999268
0.058, 75.000824
0.063, 75.002350
0.070, 75.003876
0.070, 75.005646
0.061, 75.007202
0.065, 75.008759
0.070, 75.010285
0.065, 75.011810
0.061, 75.015350
0.075, 75.017822
0.080, 75.020203
0.056, 75.022064
0.051, 75.025787
0.078, 75.028198
0.056, 75.029938
0.070, 75.034027
0.063, 75.037079
0.063, 75.038727
0.063, 75.040314
0.061, 75.041840
0.063, 75.043396
0.068, 75.045166
0.070, 75.046753
0.073, 75.048279
0.061, 75.049805
0.061, 75.051331
0.063, 75.054169
0.051, 75.058380
0.051, 75.061279
0.078, 75.063660
0.070, 75.066193
0.078, 75.069153
0.085, 75.071533
0.075, 75.073853
0.048, 75.077637
0.075, 75.081024
0.070, 75.082733
0.073, 75.084290
0.065, 75.086090
0.065, 75.087677
0.063, 75.089234
0.061, 75.090820
0.073, 75.094940
0.080, 75.097443
0.078, 75.099701
0.078, 75.102631
0.051, 75.104462
0.051, 75.107666
0.061, 75.113068
0.073, 75.116486
0.063, 75.119141
0.065, 75.120789
0.073, 75.122376
0.070, 75.123932
0.068, 75.125702
0.065, 75.127258
0.063, 75.128784
0.065, 75.130310
0.068, 75.131806
0.080, 75.135895
0.053, 75.138245
0.058, 75.140564
0.075, 75.143524
0.083, 75.146179
0.053, 75.148438
0.078, 75.151978
0.075, 75.155609
0.070, 75.157318
0.063, 75.158936
0.070, 75.160492
0.063, 75.162048
0.065, 75.163544
0.065, 75.165344
0.061, 75.166901
0.061, 75.168457
0.068, 75.169983
0.065, 75.171509
0.065, 75.175141
0.051, 75.177612
0.075, 75.179871
0.053, 75.182831
0.046, 75.185455
0.053, 75.187866
0.048, 75.189636
0.051, 75.193634
0.070, 75.196808
0.065, 75.198486
0.061, 75.200073
0.065, 75.201630
0.061, 75.203186
0.063, 75.204956
0.070, 75.206513
0.070, 75.208069
0.070, 75.209595
0.061, 75.211121
0.065, 75.213440
0.080, 75.217133
0.075, 75.219513
0.051, 75.222473
0.048, 75.224304
0.075, 75.226868
0.046, 75.229157
0.085, 75.232697
0.063, 75.237793
0.068, 75.239502
0.061, 75.241089
0.063, 75.242645
0.070, 75.244171
0.070, 75.245941
0.061, 75.247498
0.065, 75.249054
0.070, 75.250580
0.061, 75.252106
0.051, 75.255921
0.058, 75.258270
0.048, 75.260620
0.051, 75.263611
0.085, 75.266174
0.078, 75.268555
0.070, 75.271668
0.073, 75.274964
0.073, 75.277466
0.068, 75.279083
0.068, 75.280640
0.068, 75.282166
0.070, 75.283722
0.068, 75.285492
0.058, 75.287048
0.061, 75.288574
0.065, 75.290100
0.070, 75.291596
0.065, 75.296234
0.056, 75.298737
0.075, 75.301117
0.041, 75.304230
0.051, 75.306793
0.090, 75.309143
0.048, 75.312805
0.073, 75.317841
0.070, 75.320404
0.068, 75.322113
0.061, 75.323700
0.068, 75.325470
0.058, 75.327088
0.068, 75.328674
0.058, 75.330200
0.061, 75.331726
0.075, 75.336029
0.051, 75.338318
0.053, 75.340668
0.058, 75.343628
0.056, 75.346253
0.080, 75.348602
0.053, 75.352173
0.068, 75.355805
0.073, 75.357514
0.070, 75.360565
0.063, 75.362183
0.063, 75.363770
0.070, 75.365601
0.058, 75.367188
0.058, 75.368714
0.065, 75.370239
0.058, 75.371765
0.061, 75.375672
0.078, 75.378327
0.051, 75.380707
0.051, 75.383667
0.065, 75.386322
0.051, 75.388580
0.073, 75.391571
0.065, 75.394470
0.073, 75.397583
0.065, 75.399231
0.068, 75.400818
0.061, 75.402374
0.065, 75.403870
0.063, 75.405640
0.065, 75.407196
0.065, 75.408722
0.061, 75.410278
0.068, 75.411804
0.068, 75.415466
0.073, 75.417877
0.068, 75.420258
0.053, 75.423248
0.056, 75.427918
0.075, 75.457245
0.065, 75.459107
0.070, 75.460724
0.065, 75.462311
0.070, 75.463837
0.070, 75.466034
0.065, 75.468445
0.058, 75.471161
0.068, 75.473633
0.068, 75.475891
0.065, 75.477661
0.068, 75.481506
0.078, 75.487641
0.080, 75.490601
0.070, 75.492890
0.053, 75.495484
0.073, 75.498535
0.080, 75.500855
0.083, 75.503143
0.053, 75.506958
0.075, 75.510773
0.048, 75.513672
0.051, 75.516235
0.051, 75.518616
0.075, 75.521576
0.085, 75.523895
0.078, 75.526367
0.075, 75.529938
0.078, 75.533722
0.051, 75.536896
0.083, 75.539215
0.078, 75.541535
0.043, 75.544525
0.051, 75.547089
0.056, 75.549439
0.092, 75.552979
0.068, 75.556580
0.075, 75.558289
0.063, 75.559906
0.070, 75.561463
0.063, 75.562988
0.065, 75.564514
0.070, 75.566345
0.061, 75.567871
0.061, 75.569428
0.068, 75.570984
0.070, 75.573181
0.068, 75.576416
0.046, 75.578735
0.087, 75.581085
0.083, 75.584076
0.056, 75.586670
0.051, 75.588959
0.095, 75.592896
0.075, 75.596131
0.058, 75.598663
0.070, 75.600311
0.063, 75.601868
0.061, 75.603424
0.065, 75.605194
0.063, 75.606781
0.058, 75.609711
0.068, 75.611389
0.070, 75.614960
0.075, 75.617462
0.056, 75.619873
0.048, 75.621674
0.073, 75.625336
0.075, 75.627716
0.046, 75.630615
0.070, 75.633606
0.075, 75.636658
0.065, 75.638306
0.063, 75.639862
0.065, 75.641449
0.068, 75.642975
0.070, 75.644501
0.063, 75.646271
0.063, 75.647827
0.068, 75.649353
0.061, 75.650910
0.065, 75.655213
0.075, 75.657654
0.075, 75.660004
0.061, 75.662964
0.058, 75.665619
0.053, 75.667847
0.061, 75.670838
0.073, 75.673767
0.075, 75.676880
0.070, 75.678558
0.063, 75.680115
0.058, 75.681641
0.065, 75.683197
0.070, 75.684937
0.068, 75.686554
0.061, 75.688110
0.073, 75.689636
0.065, 75.691162
0.070, 75.695374
0.073, 75.697876
0.051, 75.700226
0.075, 75.703217
0.058, 75.705841
0.046, 75.708130
0.065, 75.711762
0.051, 75.715820
0.068, 75.717529
0.063, 75.719147
0.068, 75.720703
0.070, 75.722260
0.063, 75.723786
0.073, 75.725556
0.073, 75.727112
0.061, 75.728638
0.070, 75.730164
0.070, 75.735687
0.080, 75.738220
0.048, 75.740051
0.046, 75.742340
0.048, 75.745514
0.083, 75.747864
0.046, 75.750183
0.085, 75.754059
0.075, 75.757355
0.063, 75.759033
0.070, 75.760590
0.063, 75.762116
0.068, 75.763672
0.068, 75.765442
0.065, 75.767029
0.061, 75.768555
0.065, 75.770081
0.058, 75.771607
0.061, 75.775269
0.056, 75.777741
0.080, 75.780090
0.056, 75.782898
0.056, 75.785706
0.080, 75.787964
0.075, 75.790924
0.075, 75.793823
0.058, 75.796936
0.068, 75.798676
0.063, 75.800263
0.061, 75.801819
0.068, 75.803345
0.063, 75.805145
0.070, 75.806702
0.068, 75.808258
0.061, 75.809784
0.063, 75.811432
0.065, 75.815430
0.048, 75.817841
0.046, 75.820191
0.053, 75.823151
0.061, 75.825836
0.078, 75.828217
0.043, 75.831055
0.070, 75.833985
0.070, 75.837097
0.063, 75.838745
0.065, 75.840332
0.061, 75.841858
0.063, 75.843384
0.063, 75.845154
0.065, 75.846741
0.063, 75.848267
0.065, 75.849793
0.058, 75.851318
0.070, 75.855377
0.041, 75.857819
0.070, 75.863007
0.063, 75.865570
0.068, 75.867981
0.058, 75.870941
0.068, 75.873871
0.075, 75.876953
0.068, 75.878632
0.070, 75.880188
0.065, 75.881745
0.070, 75.883270
0.068, 75.885071
0.061, 75.886688
0.061, 75.888214
0.065, 75.889771
0.065, 75.891266
0.070, 75.895538
0.063, 75.897949
0.056, 75.900330
0.078, 75.903290
0.063, 75.905914
0.051, 75.908264
0.085, 75.911347
0.073, 75.914459
0.058, 75.917145
0.063, 75.918793
0.061, 75.920349
0.063, 75.921875
0.068, 75.923432
0.068, 75.925202
0.068, 75.926758
0.070, 75.928345
0.068, 75.929871
0.070, 75.931397
0.073, 75.935547
0.073, 75.937897
0.058, 75.940247
0.056, 75.943207
0.056, 75.945862
0.075, 75.948212
0.085, 75.951294
0.075, 75.954010
0.065, 75.957184
0.073, 75.958832
0.063, 75.960419
0.061, 75.961945
0.061, 75.963501
0.065, 75.965271
0.073, 75.966889
0.061, 75.968414
0.068, 75.969940
0.061, 75.971466
0.068, 75.975372
0.070, 75.977753
0.075, 75.980133
0.075, 75.985321
0.056, 75.987824
0.075, 75.990997
0.043, 75.995087
0.065, 75.996826
0.065, 75.998413
0.061, 76.000061
0.061, 76.001618
0.063, 76.003174
0.070, 76.004913
0.068, 76.006500
0.058, 76.008026
0.061, 76.009613
0.063, 76.011139
0.068, 76.015076
0.068, 76.017548
0.070, 76.019898
0.083, 76.022888
0.056, 76.025452
0.070, 76.027802
0.083, 76.031220
0.075, 76.035034
0.058, 76.036774
0.061, 76.038361
0.068, 76.039917
0.070, 76.041443
0.068, 76.042999
0.061, 76.044525
0.063, 76.046326
0.065, 76.047882
0.061, 76.049408
0.063, 76.050934
0.063, 76.055054
0.046, 76.058808
0.048, 76.061676
0.075, 76.064026
0.048, 76.066681
0.070, 76.069672
0.058, 76.071930
0.048, 76.074158
0.078, 76.078308
0.065, 76.081299
0.073, 76.082977
0.063, 76.084534
0.058, 76.086395
0.065, 76.087952
0.065, 76.089508
0.063, 76.091034
0.063, 76.095184
0.075, 76.097626
0.051, 76.099945
0.073, 76.102997
0.063, 76.105591
0.051, 76.110840
0.070, 76.113892
0.083, 76.117737
0.068, 76.119446
0.070, 76.121063
0.063, 76.122620
0.063, 76.124146
0.068, 76.125977
0.068, 76.127533
0.068, 76.129089
0.068, 76.130615
0.070, 76.134461
0.083, 76.137268
0.075, 76.139527
0.073, 76.141388
0.046, 76.144531
0.046, 76.147156
0.056, 76.149475
0.070, 76.153534
0.068, 76.156891
0.065, 76.158539
0.063, 76.160126
0.065, 76.161713
0.065, 76.163239
0.070, 76.165009
0.063, 76.166565
0.063, 76.168091
0.070, 76.169617
0.058, 76.171173
0.070, 76.174744
0.078, 76.177307
0.053, 76.179718
0.063, 76.182709
0.053, 76.185303
0.056, 76.187683
0.087, 76.190735
0.078, 76.193421
0.065, 76.196594
0.063, 76.198242
0.068, 76.199799
0.068, 76.201325
0.065, 76.202942
0.063, 76.204468
0.061, 76.206299
0.061, 76.207855
0.065, 76.209412
0.068, 76.210938
0.068, 76.213104
0.080, 76.216248
0.075, 76.218567
0.051, 76.220886
0.083, 76.223847
0.083, 76.226624
0.053, 76.229004
0.080, 76.232575
0.058, 76.237763
0.063, 76.239441
0.068, 76.241058
0.068, 76.242615
0.070, 76.244141
0.073, 76.245911
0.061, 76.247498
0.065, 76.249054
0.063, 76.250549
0.058, 76.252075
0.078, 76.255921
0.053, 76.258240
0.058, 76.260559
0.083, 76.263550
0.085, 76.266144
0.080, 76.268494
0.061, 76.271912
0.065, 76.275696
0.073, 76.277435
0.061, 76.279053
0.070, 76.280609
0.065, 76.282135
0.068, 76.283661
0.063, 76.285431
0.061, 76.286987
0.063, 76.288544
0.065, 76.290070
0.061, 76.291596
0.048, 76.295899
0.051, 76.298309
0.090, 76.300629
0.065, 76.303650
0.061, 76.306244
0.083, 76.308594
0.056, 76.311707
0.070, 76.314972
0.065, 76.319641
0.068, 76.321320
0.063, 76.322907
0.065, 76.324463
0.061, 76.326294
0.063, 76.327850
0.065, 76.329376
0.068, 76.330872
0.063, 76.334564
0.075, 76.337402
0.075, 76.339661
0.075, 76.342621
0.056, 76.345307
0.073, 76.347839
0.063, 76.350922
0.078, 76.353607
0.073, 76.356751
0.068, 76.359741
0.070, 76.361420
0.061, 76.363007
0.068, 76.364563
0.061, 76.366364
0.061, 76.367951
0.058, 76.369476
0.068, 76.371033
0.065, 76.375580
0.075, 76.377991
0.056, 76.380341
0.063, 76.383331
0.078, 76.385986
0.087, 76.388306
0.085, 76.391876
0.075, 76.395538
0.068, 76.397247
0.061, 76.398834
0.068, 76.400391
0.063, 76.401917
0.068, 76.403443
0.063, 76.405243
0.058, 76.406830
0.061, 76.408356
0.063, 76.409882
0.063, 76.411408
0.065, 76.415070
0.080, 76.417511
0.043, 76.419861
0.070, 76.422821
0.058, 76.425324
0.058, 76.427857
0.070, 76.430939
0.085, 76.434998
0.061, 76.436707
0.070, 76.438324
0.070, 76.439881
0.065, 76.441437
0.068, 76.442963
0.065, 76.444489
0.070, 76.446289
0.061, 76.447846
0.070, 76.449371
0.063, 76.450897
0.058, 76.455078
0.046, 76.457550
0.075, 76.459931
0.056, 76.462891
0.061, 76.465424
0.070, 76.467957
0.056, 76.471008
0.061, 76.474152
0.068, 76.476898
0.070, 76.478516
0.063, 76.480103
0.068, 76.481629
0.061, 76.484558
0.058, 76.486511
0.065, 76.488129
0.065, 76.489685
0.063, 76.491211
0.063, 76.493469
0.061, 76.497193
0.056, 76.498993
0.051, 76.501282
0.075, 76.504181
0.092, 76.506836
0.053, 76.509155
0.056, 76.512665
0.075, 76.516297
0.070, 76.517975
0.068, 76.519592
0.068, 76.521149
0.063, 76.522675
0.058, 76.524201
0.061, 76.525971
0.073, 76.527527
0.073, 76.529083
0.068, 76.530640
0.063, 76.533051
0.048, 76.536163
0.048, 76.538452
0.043, 76.540802
0.051, 76.543762
0.078, 76.546295
0.087, 76.548584
0.085, 76.552124
0.070, 76.555786
0.068, 76.557465
0.068, 76.559082
0.065, 76.560608
0.070, 76.562164
0.068, 76.563690
0.068, 76.565430
0.061, 76.567017
0.061, 76.568543
0.061, 76.570068
0.058, 76.571594
0.065, 76.575165
0.087, 76.577637
0.080, 76.579987
0.083, 76.582947
0.080, 76.585571
0.070, 76.587921
0.075, 76.590881
0.075, 76.593781
0.065, 76.597626
0.068, 76.599365
0.063, 76.600952
0.070, 76.602509
0.065, 76.604065
0.065, 76.605866
0.061, 76.607453
0.061, 76.610474
0.063, 76.612091
0.068, 76.615814
0.068, 76.618225
0.051, 76.620575
0.078, 76.623566
0.061, 76.626160
0.070, 76.628540
0.078, 76.631622
0.043, 76.634918
0.070, 76.637421
0.070, 76.639038
0.068, 76.640595
0.070, 76.642151
0.065, 76.643677
0.068, 76.645508
